family;product-type;steel;carbon;hardness;temper_rolling;condition;formability;strength;non-ageing;surface-finish;surface-quality;enamelability;bc;bf;bt;bw/me;bl;chrom;phos;cbond;exptl;ferro;blue/bright/varn/clean;lustre;shape;thick;width;len;oil;bore;packing;classes
ZS;C;A;0;85;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.04;1220.0;762;Y;0;3;U
TN;C;M;0;0;T;S;5;350;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;1.601;609.09;0;Y;0;3;3
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.04;1220.0;300;Y;0;3;3
ZS;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.06;1220.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;1300.0;762;Y;0;3;3
TN;C;A;0;85;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;1220.0;4880;Y;0;3;U
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;1220.0;761;Y;0;3;5
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.04;610.0;0;Y;0;3;3
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;610.0;762;Y;0;3;3
TN;C;R;6;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01;610.0;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;610.0;4880;Y;0;3;3
TN;C;S;0;0;T;S;5;400;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;75.0;0;Y;0;3;1
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;02.05;1320.0;0;Y;0;3;3
ZS;C;A;0;50;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;1250.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.07;610.0;0;Y;0;3;3
TN;C;A;0;50;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.417361111;1320.0;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;1320.01;762;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;3.201;385.01;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;500.0;4880;Y;0;3;3
TN;C;A;0;0;T;A;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;1320.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;04;500.0;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.04;609.09;0;Y;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;610.0;4170;Y;0;3;2
TN;C;A;0;0;T;A;1;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;610.0;762;Y;0;3;5
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;1300.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;03.02;50.0;0;Y;0;3;3
TN;C;A;0;80;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.05;29.0;0;Y;0;3;3
TN;C;A;0;0;T;S;1;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;595.0;762;Y;0;3;3
ZS;C;A;0;85;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;1200.0;611;Y;0;3;U
TN;C;A;0;60;T;S;5;0;N;P;G;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;2.801;355.0;0;Y;0;3;3
TN;C;A;0;85;T;S;5;0;N;P;G;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;04;610.0;0;Y;500;3;U
TN;C;A;0;0;T;S;2;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;609.09;0;Y;0;3;3
TN;C;K;65;0;T;S;5;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;01.05;900.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;04;1000.0;0;Y;600;3;3
ZS;C;R;0;0;T;S;5;300;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;915.0;0;Y;0;3;1
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.07;610.0;0;Y;0;3;3
TN;C;A;0;85;T;S;5;0;N;P;G;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;3.201;610.0;0;Y;600;3;U
TN;C;A;0;0;T;S;3;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01;1320.0;762;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.04;1320.0;0;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;610.0;762;Y;0;3;5
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.07;610.0;0;Y;0;3;3
ZS;C;A;0;85;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.04;1220.0;0;Y;0;3;U
TN;C;K;65;0;T;S;5;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;03.02;900.0;0;Y;500;3;3
TN;C;A;0;0;T;A;1;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.05;609.09;612;Y;0;3;5
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.599;1500.0;612;Y;0;3;2
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.08;1320.0;4880;Y;0;3;2
TN;C;A;0;0;T;S;3;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;02.05;1320.0;0;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;900.01;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;04;385.01;0;Y;0;3;3
TN;C;A;0;0;T;S;1;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;1300.0;762;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;610.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;375.0;612;Y;0;3;3
TN;C;A;0;0;T;S;1;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.04;610.0;762;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.03;1320.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;03.02;610.0;0;Y;0;3;3
TN;C;A;0;85;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;1.201;1220.0;0;Y;0;3;U
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;1320.0;762;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;610.0;0;Y;0;3;2
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.485416667;610.0;0;N;0;3;3
TN;C;M;0;0;T;S;5;350;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.06;609.09;0;Y;0;3;3
TN;C;K;65;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.09;610.0;0;Y;0;3;3
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;610.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;609.09;612;Y;0;3;3
TN;C;K;65;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.06;900.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;02;1500.0;612;Y;0;3;2
TN;C;V;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;20;0;Y;0;3;2
TN;C;K;45;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.06;900.0;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.69375;1220.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.599;1320.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;02;610.0;612;Y;0;3;2
TN;C;R;6;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;610.0;762;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;609.09;762;Y;0;3;3
TN;C;M;0;0;T;S;5;350;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.09;610.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.599;610.0;4880;Y;0;3;2
ZS;C;A;0;50;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.04;1320.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;335.0;612;Y;0;3;2
TN;C;S;0;0;T;S;5;700;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01;609.09;0;Y;0;3;1
TN;C;M;0;0;T;S;5;600;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.09;1050.0;1220;Y;0;3;2
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;1.201;75.0;0;Y;0;3;3
TN;C;M;0;0;T;S;5;600;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.03;1090.0;0;Y;0;3;2
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.07;20;0;Y;0;3;3
TN;C;A;0;0;T;S;5;500;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;02;609.09;301;Y;0;3;2
TN;C;A;0;85;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;1.201;610.0;0;Y;0;3;U
TN;C;A;0;0;T;A;1;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.554861111;249.09;0;Y;0;3;5
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;610.0;762;Y;0;3;3
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.415972222;1320.0;761;Y;0;3;3
TN;C;W;0;0;T;S;5;310;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;610.0;762;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.485416667;1320.0;0;Y;0;3;3
TN;C;K;55;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.09;610.0;0;Y;0;3;3
TN;C;K;65;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;900.0;0;Y;0;3;3
TN;C;A;0;0;T;S;5;500;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.06;1320.0;0;Y;0;3;3
TN;C;V;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;1.599;1320.0;762;Y;0;3;2
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;03.02;1320.0;4880;Y;0;3;3
TN;C;A;0;0;T;A;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.209027778;20;0;Y;0;3;3
ZS;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;335.0;612;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;1320.0;762;Y;0;3;3
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;1220.0;761;Y;0;3;3
TN;C;K;55;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.09;900.0;0;Y;0;3;3
TN;C;A;0;60;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.55625;255.01;269;Y;0;3;3
ZS;C;A;0;85;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;600.0;150;Y;0;3;U
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;610.0;762;N;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;831.09;881;Y;0;3;2
ZS;C;R;0;0;T;A;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.485416667;20;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.222916667;610.0;0;Y;0;3;3
TN;C;W;0;0;T;S;5;310;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.08;1275.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;1220.0;4880;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;595.0;762;Y;0;3;3
TN;C;K;55;0;T;S;5;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;02.02;900.0;0;Y;0;3;3
ZS;C;A;0;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;1.201;50.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;335.0;3000;Y;0;3;2
TN;C;M;0;0;T;S;5;350;N;P;G;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;01.04;1310.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.08;610.0;762;Y;0;3;2
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;04;610.0;0;Y;600;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.05;610.0;762;Y;0;3;5
TN;C;A;0;60;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;02.08;610.0;0;Y;600;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.554861111;1300.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;1500.0;612;Y;0;3;2
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;609.09;4170;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;3.201;152.0;0;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.417361111;1320.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.04;1320.0;4880;N;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;610.0;762;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01;1320.0;762;Y;0;3;3
TN;C;A;0;80;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;1320.0;612;Y;0;3;U
TN;C;A;0;0;T;S;5;500;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.06;1525.0;0;Y;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;02;610.0;4170;Y;0;3;2
TN;C;A;0;0;T;S;1;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.554861111;20;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.08;1300.0;762;Y;0;3;2
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;610.0;300;Y;0;3;5
TN;C;A;0;0;T;A;1;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.06;610.0;0;Y;0;3;5
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;1320.0;762;Y;0;3;3
TN;C;A;0;70;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;02.05;610.0;0;Y;600;3;3
ZS;C;A;0;50;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.313194444;20;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.08;1500.0;4170;Y;0;3;2
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;1320.0;761;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;3.201;1320.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;300.01;762;Y;0;3;3
TN;C;A;4;0;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.05;25.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;03.05;1000.0;0;Y;600;3;3
TN;C;A;0;0;T;S;2;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;609.09;4880;Y;0;3;3
TN;C;A;0;70;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.08;50.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.06;1320.0;0;Y;0;3;3
TN;C;A;0;0;T;S;1;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.03;609.09;0;Y;0;3;3
TN;C;R;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.06;609.09;612;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;F;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.06;610.0;4170;Y;0;3;3
TN;C;A;0;50;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;03.02;610.0;0;Y;0;3;3
TN;C;A;0;70;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.06;610.0;0;Y;0;3;3
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.07;1320.0;0;Y;0;3;3
TN;C;A;0;60;T;S;5;0;N;P;G;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;04;385.01;0;Y;0;3;3
TN;C;A;0;70;T;S;5;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.06;1320.0;0;Y;600;3;3
TN;C;K;45;0;T;S;5;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;02.02;640.0;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.485416667;20;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.485416667;1320.0;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01.02;609.09;614;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01;1320.0;4880;Y;0;3;3
TN;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01.02;609.09;0;Y;0;3;5
TN;C;K;65;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;01;610.0;0;Y;0;3;3
TN;C;K;55;0;T;S;5;0;N;P;E;2;Y;Y;Y;M;Y;C;P;Y;Y;Y;B;Y;COIL;01.05;900.0;0;Y;0;3;3
TN;C;K;45;0;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;03.02;900.0;0;Y;0;3;3
TN;C;A;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.485416667;610.0;762;N;0;3;3
ZS;C;R;0;0;T;A;2;0;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.485416667;609.09;0;Y;0;3;3
ZS;C;A;0;0;T;S;3;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;COIL;0.485416667;610.0;0;Y;0;3;3
TN;C;R;0;0;T;S;2;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.03;1320.0;762;Y;0;3;3
TN;C;W;0;0;T;S;5;310;N;P;G;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;2.501;1275.0;4880;Y;0;3;3
ZS;C;A;0;85;T;S;5;0;N;P;E;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;01;1220.0;762;Y;0;3;U
TN;C;A;0;45;T;S;5;0;N;P;D;2;Y;Y;Y;B;Y;C;P;Y;Y;Y;B;Y;SHEET;0.07;610.0;759;Y;0;3;3
